date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2021-10-13 23:25,-0.79,0.00,4398.00,10730.00,42.90,-0.17,40.03,630.60,109.10,0.00,51.42,14.48,2089.00,2847.00,-0.09,0.00,NaN,37.21
2021-10-13 23:30,-0.93,0.00,4406.00,10648.00,42.00,-0.17,40.79,627.90,110.70,0.00,52.38,24.44,2117.00,2867.00,-0.09,0.00,NaN,37.36
2021-10-13 23:35,-0.84,0.00,4439.00,10647.00,41.60,-0.07,41.26,636.00,111.10,0.00,53.84,29.77,2136.00,2865.00,6.59,0.00,NaN,52.21
2021-10-13 23:40,-0.97,0.00,4418.00,10662.00,41.30,-0.07,39.55,636.70,106.60,0.00,50.62,10.92,2196.00,2883.00,-0.06,0.00,NaN,44.44
2021-10-13 23:45,-0.84,0.00,4453.00,10684.00,41.40,-0.07,40.64,629.20,110.40,0.00,55.91,13.04,2113.00,2873.00,-0.09,0.00,NaN,48.20
2021-10-13 23:50,-0.81,0.00,4430.00,10632.00,39.60,-0.07,40.31,626.40,109.80,0.00,54.40,10.75,2110.00,2905.00,-0.09,0.00,NaN,43.75
2021-10-13 23:55,-5.46,0.00,4415.00,10511.00,40.70,-0.07,39.80,617.30,108.00,0.00,55.30,0.00,2078.00,2953.00,-0.09,0.00,NaN,32.24
2021-10-14 00:00,-0.77,0.00,4438.00,10480.00,39.80,-0.07,40.67,626.60,109.30,0.00,52.39,7.23,2011.00,2974.00,-0.09,0.00,NaN,32.11
2021-10-14 00:05,-4.64,0.00,4416.00,10400.00,35.80,-0.07,39.96,623.60,109.10,0.00,55.84,0.00,1972.00,2974.00,0.11,0.00,NaN,33.43
2021-10-14 00:10,-10.74,0.00,4371.00,10331.00,36.10,-0.07,42.51,622.00,108.10,0.00,53.93,0.00,1976.00,3019.00,0.11,0.00,NaN,32.97
2021-10-14 00:15,-0.81,0.00,4421.00,10230.00,36.80,-0.07,47.33,624.30,110.90,0.02,54.04,4.97,1932.00,3036.00,-0.09,0.00,NaN,34.63
2021-10-14 00:20,-0.86,0.00,4428.00,10259.00,43.00,-0.07,53.54,631.10,108.10,0.03,42.48,9.05,1861.00,2978.00,-0.09,0.00,NaN,33.70
2021-10-14 00:25,-5.41,0.00,4365.00,10157.00,42.60,-0.07,50.17,625.30,78.52,0.00,51.21,0.00,1955.00,2966.00,0.01,0.00,NaN,33.63
2021-10-14 00:30,-0.80,0.00,4421.00,10160.00,41.10,-0.07,55.57,635.80,78.59,0.00,53.31,14.44,1841.00,2982.00,-0.09,0.00,NaN,32.19
2021-10-14 00:35,-0.81,0.00,4431.00,10004.00,42.50,-0.07,52.96,626.30,79.71,0.00,51.74,8.10,1932.00,3006.00,-0.09,0.00,NaN,34.28
2021-10-14 00:40,-0.88,0.00,4405.00,9998.00,42.90,-0.07,57.47,631.00,80.69,0.00,52.79,11.10,1919.00,2982.00,-0.09,0.00,NaN,34.95
2021-10-14 00:45,-0.89,0.00,4421.00,9982.00,41.80,-0.17,58.56,633.30,78.94,0.03,54.49,13.50,1879.00,2973.00,-0.09,0.00,NaN,35.07
2021-10-14 00:50,-0.89,0.00,4396.00,9951.00,41.40,-0.07,58.27,625.80,79.85,0.00,54.24,9.00,1797.00,2974.00,-0.09,0.00,NaN,34.22
2021-10-14 00:55,-1.43,0.00,4407.00,9834.00,43.40,-0.07,60.41,627.80,78.82,0.02,52.94,7.20,1792.00,3004.00,-0.09,0.00,NaN,34.58
2021-10-14 01:00,-0.98,0.00,4421.00,9845.00,40.50,-0.07,66.22,633.20,79.06,0.00,52.26,10.75,1730.00,2953.00,-0.09,0.00,NaN,31.12
2021-10-14 01:05,-0.76,0.00,4346.00,9822.00,38.70,-0.07,68.25,635.70,81.69,0.02,54.26,21.08,1720.00,2944.00,-0.09,0.00,NaN,32.72
2021-10-14 01:10,-0.87,0.00,4284.00,9836.00,39.70,-0.17,71.88,644.60,77.66,0.00,55.10,36.85,1713.00,2964.00,-0.16,0.00,NaN,32.00
2021-10-14 01:15,-0.80,0.00,4286.00,9756.00,37.60,-0.17,71.61,629.70,81.70,0.00,53.34,19.25,1698.00,2928.00,-0.16,0.00,NaN,33.96
2021-10-14 01:20,-1.07,0.00,4266.00,9722.00,35.10,-0.17,73.57,634.00,77.16,0.00,54.54,17.95,1693.00,2923.00,-0.16,0.00,NaN,30.95
2021-10-14 01:25,-1.09,0.00,4256.00,9627.00,41.20,-0.07,74.66,628.30,76.68,0.02,53.39,13.25,1698.00,2958.00,-0.16,0.00,NaN,29.39
2021-10-14 01:30,-0.88,0.00,4220.00,9561.00,35.60,-0.17,82.90,642.10,81.85,0.00,55.08,38.50,1705.00,2933.00,-0.16,0.00,NaN,32.74
2021-10-14 01:35,-0.93,0.00,4204.00,9643.00,37.80,-0.17,85.25,646.20,79.10,0.00,51.96,34.23,1693.00,2876.00,6.50,0.00,NaN,34.22
2021-10-14 01:40,-1.06,0.00,4205.00,9570.00,38.10,-0.17,79.81,597.50,80.54,0.00,52.12,5.45,1771.00,2870.00,-0.16,0.00,NaN,33.44
2021-10-14 01:45,-0.95,0.00,4270.00,9552.00,38.10,-0.17,81.70,543.70,80.21,0.00,52.28,13.15,1645.00,2857.00,-0.16,0.00,NaN,33.28
2021-10-14 01:50,-1.73,0.00,4246.00,9432.00,38.50,-0.17,79.88,533.50,79.98,0.00,52.08,0.00,1639.00,2894.00,-0.16,0.00,NaN,31.79
2021-10-14 01:55,-31.20,0.00,4297.00,9325.00,40.20,-0.07,80.05,527.80,81.40,0.00,52.34,4.20,1683.00,2851.00,-0.16,0.00,NaN,30.95
2021-10-14 02:00,-0.94,0.00,4158.00,9383.00,43.00,-0.07,81.02,526.60,82.04,0.02,52.44,8.15,1641.00,2862.00,-0.09,0.00,NaN,27.53
2021-10-14 02:05,-1.21,0.00,4137.00,9320.00,41.00,-0.07,80.21,526.70,79.90,0.00,50.74,0.45,1624.00,2887.00,2.08,0.00,NaN,29.76
2021-10-14 02:10,-0.97,0.00,4098.00,9331.00,42.40,-0.07,80.47,528.70,79.71,0.00,50.64,0.04,1625.00,2894.00,-0.09,0.00,NaN,26.31
2021-10-14 02:15,-1.06,0.00,4106.00,9255.00,40.80,-0.07,80.53,527.20,80.18,0.00,50.88,3.65,1614.00,2846.00,-0.09,0.00,NaN,29.34
2021-10-14 02:20,-58.84,0.00,4220.00,9262.00,41.30,-0.07,83.58,525.40,81.64,0.00,50.62,3.90,1603.00,2805.00,-0.09,0.00,NaN,27.70
2021-10-14 02:25,-74.36,0.00,4200.00,9197.00,42.20,-0.07,80.96,526.50,79.70,0.00,50.80,1.65,1612.00,2794.00,-0.09,0.00,NaN,28.32
2021-10-14 02:30,-0.86,0.00,4194.00,9169.00,40.10,-0.07,83.40,525.70,81.90,0.00,50.96,10.74,1625.00,2799.00,-0.09,0.00,NaN,29.69
2021-10-14 02:35,-72.27,0.00,4169.00,9136.00,39.70,-0.07,79.96,526.10,77.34,0.00,50.86,1.20,1613.00,2785.00,6.62,0.00,NaN,27.17
2021-10-14 02:40,-15.06,0.00,4122.00,9044.00,43.80,-0.07,82.50,527.80,81.26,0.00,51.01,5.35,1679.00,2774.00,-0.09,0.00,NaN,26.53
2021-10-14 02:45,-35.79,0.00,4167.00,9015.00,40.80,-0.17,80.07,526.30,80.30,0.00,49.39,2.25,1675.00,2729.00,-0.09,0.00,NaN,23.73
2021-10-14 02:50,-18.88,0.00,4100.00,9046.00,42.60,-0.17,82.38,528.40,80.76,0.00,51.86,10.20,1706.00,2722.00,-0.09,0.00,NaN,28.02
2021-10-14 02:55,-21.51,0.00,4100.00,9031.00,41.10,-0.17,81.91,525.40,80.03,0.00,50.79,9.80,1728.00,2700.00,-0.09,0.00,NaN,27.28
2021-10-14 03:00,-18.95,0.00,4210.00,9053.00,42.10,-0.17,84.05,525.80,82.11,0.00,52.22,3.30,1659.00,2642.00,-0.09,0.00,NaN,27.33
2021-10-14 03:05,-26.94,0.00,4254.00,9028.00,41.70,-0.17,83.01,525.80,80.85,0.00,50.56,4.05,1677.00,2572.00,-0.09,0.00,NaN,27.35
2021-10-14 03:10,-17.12,0.00,4237.00,9053.00,40.60,-0.07,82.78,526.50,79.77,0.00,49.03,29.05,1704.00,2525.00,-0.09,0.00,NaN,28.22
2021-10-14 03:15,-26.03,0.00,4235.00,9010.00,41.20,-0.07,79.85,526.60,77.93,0.00,48.94,14.95,1719.00,2526.00,1.96,0.00,NaN,27.32
2021-10-14 03:20,-30.46,0.00,4254.00,8979.00,39.20,-0.07,80.63,526.70,79.94,0.00,43.83,1.65,1714.00,2535.00,-0.09,0.00,NaN,26.88
2021-10-14 03:25,-25.06,0.00,4215.00,9039.00,39.50,-0.07,80.87,526.40,78.90,0.02,46.19,15.10,1642.00,2550.00,-0.09,0.00,NaN,25.69
2021-10-14 03:30,-36.31,0.00,4111.00,9085.00,39.00,-0.07,79.21,526.80,81.97,0.00,49.40,0.01,1644.00,2556.00,-0.09,0.00,NaN,25.67
2021-10-14 03:35,-31.82,0.00,4117.00,9069.00,38.70,-0.07,80.72,528.00,81.47,0.02,50.72,15.70,1670.00,2584.00,-0.09,0.00,NaN,25.62
2021-10-14 03:40,-32.16,0.00,4145.00,9054.00,39.10,-0.07,80.45,527.30,79.96,0.00,51.36,10.45,1683.00,2581.00,-0.09,0.00,NaN,25.63
2021-10-14 03:45,-31.68,0.00,4121.00,9063.00,40.40,-0.07,81.12,526.50,78.81,0.00,52.73,13.17,1676.00,2558.00,-0.09,0.00,NaN,25.12
2021-10-14 03:50,-30.74,0.00,4100.00,9163.00,29.30,-0.07,84.78,526.40,80.54,0.02,52.58,29.25,1690.00,2534.00,-0.09,0.00,NaN,25.63
2021-10-14 03:55,-33.53,0.00,4127.00,9138.00,38.00,-0.07,80.56,527.60,79.07,0.02,51.48,4.50,1747.00,2525.00,-0.09,0.00,NaN,26.15
2021-10-14 04:00,-31.79,0.00,4187.00,9138.00,37.00,-0.17,80.46,525.30,79.25,0.00,51.39,16.45,1702.00,2594.00,-0.09,0.00,NaN,25.56
2021-10-14 04:05,-32.22,0.00,4190.00,9144.00,39.80,-0.17,80.04,527.30,81.86,0.00,49.49,4.25,1749.00,2631.00,-0.09,0.00,NaN,30.43
2021-10-14 04:10,-4.46,0.00,4155.00,9291.00,36.00,-0.17,80.77,527.80,81.14,0.00,50.19,1.50,1691.00,2633.00,-0.09,0.00,NaN,34.80
2021-10-14 04:15,-2.34,0.00,4047.00,9466.00,36.60,-0.17,80.48,528.30,79.26,0.00,47.99,12.55,1668.00,2692.00,-0.09,0.00,NaN,31.57
2021-10-14 04:20,-70.53,0.00,4094.00,9564.00,37.90,-0.17,79.82,526.80,81.08,0.00,46.96,1.95,1666.00,2684.00,-0.09,0.00,NaN,27.56
2021-10-14 04:25,-2.50,0.00,4081.00,9598.00,39.10,-0.17,82.24,526.90,80.40,0.00,46.95,12.05,1643.00,2585.00,-0.09,0.00,NaN,26.09
2021-10-14 04:30,-1.75,0.00,4134.00,9669.00,40.20,-0.17,84.06,527.80,80.90,0.00,48.62,33.75,1630.00,2612.00,-0.09,0.00,NaN,31.60
2021-10-14 04:35,-2.44,0.00,4199.00,9686.00,37.90,-0.17,82.67,525.00,77.72,0.02,37.63,29.75,1679.00,2605.00,-0.09,0.00,NaN,31.62
2021-10-14 04:40,-0.92,0.00,4238.00,9835.00,39.80,-0.17,83.38,528.80,80.90,0.00,18.23,33.86,1707.00,2572.00,-0.09,0.00,NaN,37.18
2021-10-14 04:45,-0.83,0.00,4264.00,9862.00,37.80,-0.17,79.20,526.00,79.12,0.00,18.78,16.78,1734.00,2511.00,-0.09,0.00,NaN,32.10
2021-10-14 04:50,-1.10,0.00,4276.00,9863.00,38.40,-0.07,80.92,528.30,80.41,0.00,19.09,23.60,1780.00,2517.00,-0.09,0.00,NaN,31.89
2021-10-14 04:55,-0.87,0.00,4312.00,9931.00,40.50,-0.07,83.88,529.10,81.40,0.00,18.89,19.45,1906.00,2471.00,-0.09,0.00,NaN,32.54
2021-10-14 05:00,-0.81,0.00,4314.00,10001.00,39.10,-0.07,84.69,528.50,80.17,0.02,19.11,31.71,2013.00,2427.00,-0.09,0.00,NaN,57.06
2021-10-14 05:05,-0.93,0.00,4277.00,10125.00,38.70,-0.07,80.96,528.10,80.26,0.03,19.03,13.25,2011.00,2407.00,-0.09,0.44,NaN,57.31
2021-10-14 05:10,-0.76,0.00,4307.00,10317.00,39.50,-0.07,83.61,577.00,81.26,0.02,19.07,9.20,2183.00,2362.00,-0.09,0.89,NaN,96.30
2021-10-14 05:15,-5.80,0.00,4253.00,10410.00,39.20,-0.07,79.69,610.30,86.14,0.00,18.99,1.05,2261.00,2371.00,-0.09,1.33,NaN,80.56
2021-10-14 05:20,-0.80,0.00,4269.00,10538.00,36.90,-0.07,82.20,624.80,80.61,0.02,19.12,24.55,2306.00,2351.00,0.08,1.77,NaN,76.79
2021-10-14 05:25,-1.30,0.00,4255.00,10554.00,37.00,-0.07,79.48,623.20,79.05,0.00,19.09,5.01,2424.00,2337.00,0.24,2.22,NaN,80.81
2021-10-14 05:30,-0.84,0.00,4242.00,10657.00,37.20,-0.07,79.97,618.10,77.93,0.00,18.97,13.06,2431.00,2404.00,0.17,2.66,NaN,96.28
2021-10-14 05:35,-0.85,0.00,4251.00,10707.00,41.00,-0.07,80.35,619.80,101.50,0.02,19.09,10.46,2486.00,2437.00,0.47,17.17,NaN,62.16
2021-10-14 05:40,-32.03,0.00,4275.00,10871.00,40.90,-0.17,80.71,626.80,119.80,0.02,19.03,11.27,2584.00,2376.00,1.91,31.68,NaN,58.82
2021-10-14 05:45,-12.64,0.00,4219.00,10885.00,41.90,-0.17,79.56,616.50,115.60,0.00,19.01,3.94,2551.00,2352.00,4.97,46.19,NaN,56.20
2021-10-14 05:50,-0.79,0.00,4283.00,10982.00,43.30,-0.07,83.58,633.40,100.60,0.03,18.97,32.96,2667.00,2328.00,14.43,60.70,NaN,76.09
2021-10-14 05:55,-18.04,0.00,4284.00,11084.00,42.20,-0.07,80.69,650.10,81.72,0.00,19.09,7.33,2852.00,2340.00,26.14,75.21,NaN,79.24
2021-10-14 06:00,-6.34,0.00,4230.00,11109.00,40.20,-0.07,79.26,642.90,78.75,0.00,19.03,4.73,2912.00,2340.00,54.27,89.72,NaN,78.55
2021-10-14 06:05,-11.95,0.00,4229.00,11189.00,42.80,-0.07,80.45,642.30,79.42,0.00,19.11,4.10,2763.00,2401.00,98.75,136.28,NaN,63.08
2021-10-14 06:10,-1.99,0.00,4255.00,11233.00,44.20,-0.07,80.61,627.50,135.90,0.03,19.05,8.81,2797.00,2438.00,185.20,182.85,NaN,75.78
2021-10-14 06:15,-0.86,0.00,4257.00,11337.00,43.50,-0.17,79.48,643.10,157.70,0.02,19.11,6.05,2800.00,2466.00,280.20,229.41,NaN,95.78
2021-10-14 06:20,-12.12,0.00,4221.00,11398.00,42.80,-0.07,79.92,641.10,159.60,0.00,19.01,3.98,2771.00,2525.00,394.60,275.97,NaN,64.09
2021-10-14 06:25,-21.80,0.00,4206.00,11284.00,43.60,-0.17,79.83,639.00,137.90,0.03,19.11,3.64,2769.00,2527.00,540.50,322.54,NaN,62.05
2021-10-14 06:30,-9.13,0.00,4252.00,11310.00,42.80,-0.07,81.01,626.80,153.00,0.03,19.05,4.64,2728.00,2560.00,684.20,369.10,NaN,100.20
2021-10-14 06:35,-19.91,0.00,4239.00,11206.00,42.50,-0.07,80.38,648.20,201.00,0.05,18.99,3.98,2798.00,2549.00,826.50,455.13,NaN,68.76
2021-10-14 06:40,-8.52,0.00,4269.00,11252.00,41.50,-0.08,82.10,650.20,157.30,0.03,19.07,4.40,2806.00,2494.00,935.80,541.17,NaN,67.86
2021-10-14 06:45,-14.77,0.00,4241.00,11176.00,40.40,-0.08,81.53,654.80,193.00,0.06,19.03,4.23,2842.00,2463.00,1077.00,627.20,NaN,62.38
2021-10-14 06:50,-31.34,0.00,4241.00,11091.00,42.50,-0.08,79.75,649.00,246.60,0.06,19.07,3.81,2853.00,2462.00,1269.00,713.23,NaN,73.30
2021-10-14 06:55,-27.94,0.00,4213.00,11084.00,41.60,-0.08,80.03,658.20,193.90,0.05,19.01,3.29,2852.00,2443.00,1423.00,799.27,NaN,58.39
2021-10-14 07:00,-25.35,0.00,4237.00,11009.00,43.20,-0.08,81.48,652.70,193.80,0.06,19.01,3.82,2824.00,2473.00,1529.00,885.30,NaN,58.97
2021-10-14 07:05,-14.19,0.00,4260.00,10936.00,40.90,-0.18,84.26,652.30,195.50,0.08,19.03,4.29,2862.00,2439.00,1621.00,996.58,NaN,67.38
2021-10-14 07:10,-19.91,0.00,4262.00,10938.00,38.50,-0.18,82.06,643.00,147.30,0.06,19.03,0.31,2708.00,2411.00,1751.00,1107.87,NaN,69.08
2021-10-14 07:15,-26.99,0.00,4241.00,10969.00,38.20,-0.18,80.49,627.20,128.60,0.08,19.07,0.00,2632.00,2424.00,1905.00,1219.15,NaN,61.85
2021-10-14 07:20,-23.48,0.00,4257.00,10837.00,35.50,-0.18,81.23,630.60,142.50,0.08,19.05,0.00,2589.00,2393.00,1992.00,1330.43,NaN,57.28
2021-10-14 07:25,-3.36,0.00,4307.00,10829.00,37.20,-0.17,86.90,634.50,113.90,0.09,16.76,1.00,2597.00,2344.00,2082.00,1441.72,NaN,47.55
2021-10-14 07:30,-24.05,0.00,4259.00,10762.00,42.70,-0.17,80.46,622.90,113.00,0.08,17.16,0.00,2639.00,2278.00,2173.00,1553.00,NaN,47.66
2021-10-14 07:35,-14.81,0.00,4268.00,10674.00,41.90,-0.17,81.99,628.20,115.20,0.09,17.10,0.00,2659.00,2275.00,2185.00,1687.50,NaN,61.77
2021-10-14 07:40,-18.69,0.00,4215.00,10670.00,42.70,-0.17,79.39,649.10,114.60,0.05,17.19,0.00,2389.00,2253.00,2398.00,1822.00,NaN,45.54
2021-10-14 07:45,-11.00,0.00,4258.00,10564.00,42.40,-0.17,81.87,627.30,113.50,0.06,17.12,0.00,2334.00,2225.00,2519.00,1956.50,NaN,42.03
2021-10-14 07:50,-5.61,0.00,4279.00,10439.00,40.90,-0.17,85.14,624.60,113.90,0.06,16.24,0.09,2343.00,2174.00,2478.00,2091.00,NaN,56.90
2021-10-14 07:55,-5.40,0.00,4293.00,10537.00,42.80,-0.17,83.58,630.30,114.60,0.06,14.89,0.01,2389.00,2156.00,2252.00,2225.50,NaN,47.98
2021-10-14 08:00,-0.93,0.00,4310.00,10499.00,43.50,-0.07,87.08,631.00,115.80,0.08,14.85,1.67,2381.00,2105.00,2217.00,2360.00,NaN,47.54
2021-10-14 08:05,-26.80,0.00,4245.00,10397.00,42.90,-0.07,80.76,620.30,114.40,0.08,15.41,0.00,2334.00,2074.00,2268.00,2508.33,NaN,53.23
2021-10-14 08:10,-0.83,0.00,4319.00,10366.00,40.00,-0.08,88.29,631.80,66.83,0.06,14.14,11.73,2324.00,2071.00,2245.00,2656.67,NaN,60.87
2021-10-14 08:15,-47.01,0.00,4239.00,10309.00,38.40,-0.08,78.65,648.90,20.63,0.06,13.41,0.00,2372.00,2053.00,2293.00,2805.00,NaN,46.81
2021-10-14 08:20,-4.77,0.00,4291.00,10189.00,39.50,-0.08,82.16,629.40,0.23,0.08,13.41,0.00,2283.00,2067.00,2323.00,2953.33,NaN,46.40
2021-10-14 08:25,-6.43,0.00,4280.00,10065.00,40.60,-0.08,83.40,626.70,0.23,0.08,13.99,0.00,2277.00,2053.00,2371.00,3101.67,NaN,46.17
2021-10-14 08:30,-57.13,0.00,4237.00,9900.00,38.60,-0.08,79.57,619.90,0.23,0.08,14.04,0.00,2237.00,2071.00,2531.00,3250.00,NaN,30.18
2021-10-14 08:35,-9.45,0.00,4295.00,9786.00,35.80,-0.08,85.45,628.30,0.23,0.06,14.08,0.00,2049.00,2070.00,2487.00,3406.50,NaN,33.46
2021-10-14 08:40,-9.63,0.00,4283.00,9621.00,35.90,-0.08,82.74,622.80,0.23,0.06,13.88,0.45,2035.00,2069.00,2471.00,3563.00,NaN,9.31
2021-10-14 08:45,-0.87,0.00,4194.00,9535.00,40.40,-0.08,88.74,631.80,-1.82,0.08,14.06,13.25,1767.00,2066.00,2638.00,3719.50,NaN,15.34
2021-10-14 08:50,-0.76,0.00,4069.00,9489.00,37.60,-0.08,87.87,634.40,0.23,0.06,15.34,21.23,1777.00,2072.00,2689.00,3876.00,NaN,18.87
2021-10-14 08:55,-0.83,0.00,4041.00,9292.00,37.90,-0.08,82.28,628.40,0.23,0.05,13.97,6.95,1773.00,2040.00,2925.00,4032.50,NaN,20.47
2021-10-14 09:00,-22.24,0.00,4038.00,9164.00,39.30,-0.08,79.99,621.10,0.23,0.05,14.89,0.00,1750.00,1995.00,2932.00,4189.00,NaN,11.26
2021-10-14 09:05,-8.10,0.00,3886.00,8996.00,39.60,-0.18,79.65,622.60,0.23,0.03,15.36,139.40,1777.00,1971.00,2929.00,4330.17,NaN,18.25
2021-10-14 09:10,-3.59,0.00,3909.00,8839.00,42.50,-0.18,83.83,595.50,-2.18,0.05,15.39,150.00,1792.00,1916.00,3032.00,4471.33,NaN,21.20
2021-10-14 09:15,-0.88,0.00,3902.00,8893.00,42.40,-0.18,89.16,549.40,-1.83,0.03,15.39,188.20,1742.00,1906.00,2952.00,4612.50,NaN,23.35
2021-10-14 09:20,-5.64,0.00,3950.00,8801.00,40.90,-0.08,78.94,505.50,-1.88,0.05,15.47,10.85,1704.00,1895.00,3093.00,4753.67,NaN,22.41
2021-10-14 09:25,-59.64,0.00,4023.00,8727.00,42.20,-0.08,83.68,468.90,-1.90,0.06,15.39,0.10,1744.00,1855.00,2970.00,4894.83,NaN,14.15
2021-10-14 09:30,-0.87,0.00,3937.00,8660.00,43.00,-0.08,84.76,450.20,0.23,0.06,15.99,22.21,1739.00,1812.00,2988.00,5036.00,NaN,19.97
2021-10-14 09:35,-0.82,0.00,4034.00,8354.00,40.80,-0.08,91.16,455.20,0.23,0.03,16.03,66.34,1770.00,1796.00,3099.00,5113.83,NaN,32.77
2021-10-14 09:40,-45.20,0.00,4069.00,8383.00,43.20,-0.07,86.92,448.70,-0.79,0.03,15.96,0.14,1909.00,1793.00,2938.00,5191.67,NaN,24.18
2021-10-14 09:45,-65.81,0.00,3953.00,8457.00,40.70,-0.07,82.94,449.00,-1.96,0.02,16.28,0.17,1825.00,1757.00,3073.00,5269.50,NaN,19.85
2021-10-14 09:50,-89.16,0.00,3839.00,8315.00,43.00,-0.07,79.94,441.30,45.63,0.03,16.22,0.25,1871.00,1837.00,3084.00,5347.33,NaN,21.32
2021-10-14 09:55,-95.82,0.00,3776.00,8281.00,42.60,-0.07,78.95,442.60,40.83,0.05,16.28,0.02,1838.00,1866.00,3127.00,5425.17,NaN,18.49
2021-10-14 10:00,-14.75,0.00,3673.00,8227.00,44.50,-0.07,79.93,443.40,4.22,0.03,16.20,0.00,1694.00,1895.00,3308.00,5503.00,NaN,12.00
2021-10-14 10:05,-78.30,0.00,3626.00,8198.00,41.10,-0.17,79.98,443.80,5.74,0.00,16.29,135.40,1658.00,1834.00,3313.00,5566.00,NaN,13.27
2021-10-14 10:10,-7.96,0.00,3527.00,8236.00,44.20,-0.07,82.20,446.70,12.59,0.02,16.26,172.70,1696.00,1842.00,3185.00,5629.00,NaN,14.42
2021-10-14 10:15,-5.50,0.00,3477.00,8217.00,43.10,-0.17,80.93,445.70,12.35,0.02,18.34,171.40,1693.00,1805.00,3211.00,5692.00,NaN,23.16
2021-10-14 10:20,-2.61,0.00,3577.00,8177.00,42.90,-0.17,84.24,450.40,12.72,0.02,18.26,51.20,1717.00,1763.00,3229.00,5755.00,NaN,24.81
2021-10-14 10:25,-1.01,0.00,3646.00,8240.00,45.00,-0.17,90.72,448.30,11.82,0.02,20.01,35.20,1747.00,1740.00,3129.00,5818.00,NaN,22.50
2021-10-14 10:30,-3.93,0.00,3570.00,8110.00,42.60,-0.17,81.40,443.90,11.99,0.03,20.23,27.30,1789.00,1757.00,3194.00,5881.00,NaN,23.44
2021-10-14 10:35,-2.79,0.00,3580.00,8119.00,42.80,-0.17,82.86,449.40,11.99,0.00,18.02,38.67,1776.00,1752.00,3219.00,5901.67,NaN,26.32
2021-10-14 10:40,-34.53,0.00,3630.00,8136.00,41.90,-0.07,83.97,447.60,17.94,0.03,18.28,0.00,1774.00,1801.00,3159.00,5922.33,NaN,23.82
2021-10-14 10:45,-62.80,0.00,3584.00,8159.00,42.10,-0.07,79.64,442.80,15.10,0.00,18.26,0.00,1748.00,1790.00,3208.00,5943.00,NaN,25.82
2021-10-14 10:50,-50.41,0.00,3498.00,8165.00,37.10,-0.07,79.86,443.30,14.80,0.03,16.48,0.56,1701.00,1719.00,3278.00,5963.67,NaN,16.06
2021-10-14 10:55,-50.69,0.00,3415.00,8194.00,37.70,-0.07,82.79,445.90,16.78,0.02,16.43,9.43,1719.00,1731.00,3258.00,5984.33,NaN,18.19
2021-10-14 11:00,-67.31,0.00,3388.00,8194.00,37.90,-0.07,79.13,443.90,14.34,0.02,17.23,10.53,1691.00,1682.00,3240.00,6005.00,NaN,21.69
2021-10-14 11:05,-55.11,0.00,3483.00,8072.00,44.80,-0.07,81.77,446.80,18.01,0.00,18.04,10.53,1674.00,1713.00,3246.00,6084.00,NaN,15.87
2021-10-14 11:10,-80.39,0.00,3335.00,7969.00,42.50,-0.07,79.69,443.80,19.48,0.00,18.11,146.90,1594.00,1660.00,3286.00,6163.00,NaN,10.06
2021-10-14 11:15,-60.31,0.00,3275.00,7933.00,45.30,-0.07,81.63,443.30,21.72,0.00,18.09,160.60,1553.00,1730.00,3267.00,6242.00,NaN,22.66
2021-10-14 11:20,-102.90,0.00,3284.00,7827.00,42.40,-0.07,79.83,439.60,22.23,0.02,19.41,160.30,1524.00,1753.00,3221.00,6321.00,NaN,10.89
2021-10-14 11:25,-63.77,0.00,3389.00,7916.00,44.30,-0.17,85.02,447.10,20.93,0.00,18.07,160.40,1380.00,1715.00,3275.00,6400.00,NaN,27.12
2021-10-14 11:30,-129.30,0.00,3528.00,7884.00,50.00,-0.17,83.67,446.00,23.10,0.00,19.33,38.03,1446.00,1713.00,3188.00,6479.00,NaN,23.57
2021-10-14 11:35,-178.30,0.00,3549.00,7919.00,43.30,-0.17,83.84,445.00,20.86,0.02,19.63,10.53,1421.00,1645.00,3092.00,6496.33,NaN,18.75
2021-10-14 11:40,-127.10,0.00,3550.00,8057.00,42.50,-0.17,90.71,448.90,28.13,0.02,19.73,66.78,1424.00,1604.00,3034.00,6513.67,NaN,32.35
2021-10-14 11:45,-126.30,0.00,3667.00,8094.00,35.10,-0.07,89.02,450.70,27.41,0.00,19.50,34.44,1430.00,1668.00,2893.00,6531.00,NaN,24.15
2021-10-14 11:50,-9.19,0.00,3663.00,8040.00,34.10,-0.07,86.05,445.80,27.29,0.02,19.65,47.83,1422.00,1642.00,2931.00,6548.33,NaN,25.07
2021-10-14 11:55,-2.07,0.00,3684.00,8052.00,26.60,-0.07,84.49,445.00,27.04,0.02,19.80,44.54,1417.00,1615.00,2888.00,6565.67,NaN,27.27
2021-10-14 12:00,-1.46,0.00,3760.00,8198.00,28.10,-0.07,86.70,447.70,27.29,0.00,21.77,39.86,1371.00,1582.00,2877.00,6583.00,NaN,26.24
